id,label,text,clean_text,cl_data
5051,0,ಸಕ್ಕತಾಗಿ ಹೇಳಿದ್ಯಾ ಗುರು,ಸಕ್ಕತಾಗಿ ಹೇಳಿದ್ಯಾ ಗುರು,"1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1"
5052,0,Super  guru 🥰,Super guru,"3,3,9,9,9,9,3,3,3,3"
5053,1,ಗುರು ನಾವು ನಮ್  ಅಪ್ಪನ್ನ ಅಪ್ಪ  ಅಂತೀವಿ ಬೇರೇಯವರ್ನಲ್ಲ ಈ ಬಡ್ಡಿಹೈಕ್ಳು ಎಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟವೋ,ಗುರು ನಾವು ನಮ್ ಅಪ್ಪನ್ನ ಅಪ್ಪ ಅಂತೀವಿ ಬೇರೇಯವರ್ನಲ್ಲ ಈ ಬಡ್ಡಿಹೈಕ್ಳು ಎಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟವೋ,"1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2"
5054,0,Nijavaglu kannadiga agiddakke hemme agtide guru,Nijavaglu kannadiga agiddakke hemme agtide guru,"1,4,4,2,8,8,8,8,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,2,2,2,1"
5055,0,Bro niv sarige helidri,Bro niv sarige helidri,"6,2,1,4,4,2,4,4,2,2,2,4,1,1,1,1,1,1,1,1,3,6"
5056,0,ಕನ್ನಡದ ಕಿರೀಟ ಇದು,ಕನ್ನಡದ ಕಿರೀಟ ಇದು,"1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5057,1,ಯಾಕೆ ಚೆನ್ನಾಗಿ ಇಲ್ಲ .,ಯಾಕೆ ಚೆನ್ನಾಗಿ ಇಲ್ಲ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2"
5058,0,love you ya,love you ya,"3,3,1,1,1,1,1,3,3,3,3"
5059,0,Super energetic song,Super energetic song,"10,10,10,10,10,1,1,1,4,2,1,1,1,4,4,4,2,10,10,10"
5060,0,Ishta Aytu shetre,Ishta Aytu shetre,"1,2,1,1,3,3,3,3,12,4,4,2,6,3,6,2,1"
5061,0,ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,"1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5062,0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ....,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5063,1,Rashmika burnol acchko,Rashmika burnol acchko,"0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,0,0,0,0,0,0"
5064,1,Ee song ge dislike yakro madtira istond chanagide making,Ee song ge dislike yakro madtira istond chanagide making,"1,4,4,2,6,3,3,3,1,1,1,1,22,22,22,22,22,22,22,2,1,2,2,4,4,4,4,1,1,11,11,11,11,11,11,11,1,1,1,1,2,1,1,1,3,3,3,1,1,1,1,9,9,9,9,1"
5065,0,. .nanu 10 bari nodidene. nSuper.,nanu bari nodidene nSuper,"1,4,4,4,4,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,4,4,4,4,2"
5066,0,Sir social media bittu horgade thumba publicity beku dayavitu madi,Sir social media bittu horgade thumba publicity beku dayavitu madi,"2,4,4,4,2,4,4,4,4,1,1,1,1,1,14,14,14,7,7,7,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,6,3,1,1,1,1,1,1,1,3,6,6,2,6,6,3,3,1,1,1,4"
5067,0,Ulti music suuuper,Ulti music suuuper,"1,1,1,20,20,20,20,10,10,10,10,2,4,4,4,4,4,2"
5068,0,TREND SETTING SONG,TREND SETTING SONG,"1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1"
5069,0,hands upppppppp super song🥰🥰,hands upppppppp super song,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2,10,10,10,10,10,2,6,3,3"
5070,0,ಇದು ಇದು actually ಚೆನ್ನಾಗಿರೋದು.🤩🤩🤩,ಇದು ಇದು actually ಚೆನ್ನಾಗಿರೋದು,"1,1,1,1,1,2,1,1,1,1,1,1,12,12,12,12,12,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2"
5071,0,ಕಿಚ್ಚ ಸುದೀಪ  ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳಿಂದ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ...nಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಅಗೋದು ಪಕ್ಕ....,ಕಿಚ್ಚ ಸುದೀಪ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳಿಂದ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್ nಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಅಗೋದು ಪಕ್ಕ,"1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1"
5072,0,Support from #rcbedarcbbeku fans,Support from rcbedarcbbeku fans,"4,4,4,4,8,8,8,4,4,2,1,1,1,8,8,8,8,8,8,8,8,4,4,4,2,4,4,4,2,4,4"
5073,0,I think junior Pawan KalyannI am waiting,I think junior Pawan KalyannI am waiting,"1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,1,3,18,18,18,18,18,18,1,1,1,1,1,3,3,6,6,2,2,2,1"
5074,0,Odeya film yeng edhe nodudra,Odeya film yeng edhe nodudra,"1,3,3,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1"
5075,0,Pakka charitre srustisooo avataara....,Pakka charitre srustisooo avataara,"6,6,2,2,2,2,2,2,2,2,4,4,2,4,4,2,2,6,3,6,6,2,2,2,6,6,6,6,6,6,6,6,3,3"
5076,0,Ulti music and signature step,Ulti music and signature step,"1,1,1,3,3,1,3,3,3,3,1,1,1,1,1,2,12,12,6,6,6,6,6,6,6,2,1,1,1"
5077,0,Supar hit song anna,Supar hit song anna,"4,4,4,8,8,1,1,4,4,4,2,2,1,1,1,1,1,4,4"
5078,0,Simple stara supera,Simple stara supera,"6,6,6,6,1,1,1,2,4,4,2,4,4,2,3,3,3,3,6"
5079,1,yarappa ee hadannu dislike madiddu !!! mostly Rashmika 1.1k sarthi dislike maadirbeku ha ha ha ha,yarappa ee hadannu dislike madiddu mostly Rashmika k sarthi dislike maadirbeku ha ha ha ha,"6,6,2,2,2,2,4,1,1,1,1,1,2,1,1,1,2,1,1,1,15,15,15,15,15,15,15,15,15,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3"
5080,0,ಇದು...ಇದು...ಆ್ಯಕ್ಚುಲಿ ಚೆನ್ನಾಗಿರೋದು ..nಯಾವ..ಬಾಲಿವುಡ್.. ಹಾಲಿವುಡ್..ಮೆರೆದಿದ್ದರೋ ಕಣ್ಣು ಬುಟ್ಟಿ ಸ್ವಲ್ಪ ನೋಡ್ರೋ,ಇದು ಇದು ಆ್ಯಕ್ಚುಲಿ ಚೆನ್ನಾಗಿರೋದು nಯಾವ ಬಾಲಿವುಡ್ ಹಾಲಿವುಡ್ ಮೆರೆದಿದ್ದರೋ ಕಣ್ಣು ಬುಟ್ಟಿ ಸ್ವಲ್ಪ ನೋಡ್ರೋ,"1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2"
5081,0,Send Hindi Vedio song link bro,Send Hindi Vedio song link bro,"2,2,2,1,1,1,1,1,3,3,3,3,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1"
5082,0,Keli kaadiruva baandavaarenBhuviyalli avana arithavaarenYaarila bidinMunnudinIddaradondu dantakathenNalku dikkinalu bekavanunBanduku hidida manavanunThale melide keeretanViraatanGuri bennato netaaranunGalli maatina bazaarunSuddi saaride sumaarunPaatrada parichaya irovrunEe badukige ide Ghana  hesarunHands up idu AnavaraatanHands up Na agnyata nHands up ide vedanta nIdu charithre srushtiso avataara,Keli kaadiruva baandavaarenBhuviyalli avana arithavaarenYaarila bidinMunnudinIddaradondu dantakathenNalku dikkinalu bekavanunBanduku hidida manavanunThale melide keeretanViraatanGuri bennato netaaranunGalli maatina bazaarunSuddi saaride sumaarunPaatrada parichaya irovrunEe badukige ide Ghana hesarunHands up idu AnavaraatanHands up Na agnyata nHands up ide vedanta nIdu charithre srushtiso avataara,"3,3,1,1,1,1,1,1,1,5,5,5,1,1,1,6,6,6,1,1,3,3,3,3,3,3,1,1,1,12,12,12,12,12,12,1,1,1,4,4,4,1,1,1,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,5,5,1,1,1,3,3,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,9,9,9,1,1,1,1,1,1,1,1,6,6,3,6,6,6,1,1,1,1,1,2,1,1,1,4,2,4,4,1,1,1,4,4,2,2,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,4,1,1,1,2,8,8,8,8,2,1,1,1,8,8,8,4,4,1,2,1,1,3,3,3,3,12,12,12,12,12,12,2,6,3,3,3,1,1,8,8,8,8,8,8,8,8,1,1,1,3,3,3,3,6,6,2,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,3,3,3,3,6,6,6,6,1,1,1,1,3,3,3,3,3,3,1,1,1,2,2,6,6,6,6,6,3,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,4,2,2,2,2,1,2,1,2,4,4,2,2,2,2,1,2,1,2,6,6,6,3,3,3,3,3,3,3"
5083,0,ಕನ್ನಡದಲ್ಲೇ ಹೊಸ ಅಲೆಯನ್ನ ಎಬ್ಬಿಸ್ಸೋ  ಅವತಾರ ಅದುವೇ ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ All The Best ಅವನೇ  ಶ್ರೀ ಮನ್ನಾರಾಯಣ Best Wishes ಅಖಿಲ ಕರ್ನಾಟಕ ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳ ಸಂಘ,ಕನ್ನಡದಲ್ಲೇ ಹೊಸ ಅಲೆಯನ್ನ ಎಬ್ಬಿಸ್ಸೋ ಅವತಾರ ಅದುವೇ ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ All The Best ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ Best Wishes ಅಖಿಲ ಕರ್ನಾಟಕ ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳ ಸಂಘ,"1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,2,12,12,12,12,12,12,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1"
5084,0,Super duper movie kananda movie industry no1 movie,Super duper movie kananda movie industry no movie,"10,10,10,10,10,1,1,10,10,10,10,1,1,1,4,4,4,4,2,2,1,1,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,6,2,1,2,1,1,1,1,10,10,10,10"
5085,0,Different ಮ್ಯೂಸಿಕ್ ಸರ್.nಅಜನಿಶ್ ಸರ್ ಗೆ ಧನ್ಯವಾದಗಳು..,Different ಮ್ಯೂಸಿಕ್ ಸರ್ nಅಜನಿಶ್ ಸರ್ ಗೆ ಧನ್ಯವಾದಗಳು,"1,8,8,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2"
5086,0,Jai ASN @Paramvah Music,Jai ASN Paramvah Music,"20,20,20,20,20,2,1,1,1,3,6,6,6,1,1,1,1,1,20,20,20,20"
5087,0,Song super step ennu super,Song super step ennu super,"2,2,1,1,1,2,10,10,10,10,10,2,1,1,1,1,8,8,8,4,4,2,10,10,10,10"
5088,1,Friends un like Madirooru mostly daggr fanz erbeku alaava,Friends un like Madirooru mostly daggr fanz erbeku alaava,"9,9,9,9,9,3,3,1,1,1,1,1,4,2,4,4,1,1,1,10,10,10,10,2,1,1,1,1,3,6,6,6,1,1,3,3,3,3,3,1,1,1,1,1,4,4,1,1,1,1,1,1,1,9,9,9,9"
5089,0,Alla Darshan fans,Alla Darshan fans,"1,1,1,2,1,1,3,3,3,3,3,1,1,1,1,1,1"
5090,1,@Navya Shree lo gaandu nan magne nam boss fans yavattu support madtare kano gubaald sule magane,Navya Shree lo gaandu nan magne nam boss fans yavattu support madtare kano gubaald sule magane,"1,3,6,6,6,6,2,1,1,1,1,1,1,1,2,4,4,4,1,1,3,3,1,1,1,1,1,4,2,1,1,1,1,1,1,3,3,3,3,3,12,4,2,12,12,12,12,12,3,3,3,12,4,4,2,4,4,4,8,8,8,4,4,4,1,1,3,6,6,6,2,2,1,1,1,3,3,3,3,3,1,1,1,2,14,14,14,14,14,14,14,14,14,1"
5091,0,@sathish chandra 🤣Naan kelv comment noDidakke heliddu,sathish chandra Naan kelv comment noDidakke heliddu,"0,0,0,0,0,0,0,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,1,0"
5092,0,Avane nodri sriman narayan love from belagavi,Avane nodri sriman narayan love from belagavi,"4,4,4,1,1,1,1,4,4,2,1,2,2,2,4,1,1,1,1,1,15,15,15,15,15,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,4,4,2,4,4"
5093,0,Nodu Guru Trend Song...neddappa song andree,Nodu Guru Trend Song neddappa song andree,"1,1,1,3,3,6,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,3,6,6,2,2,1,1,1,1,1,4,2,4,4"
5094,0,#Shanvi_Srivatsava  #Rakshit_Shetty best pari forever   #Rashmika_Mandanna,ShanviSrivatsava RakshitShetty best pari forever RashmikaMandanna,"3,1,1,1,11,11,11,11,11,1,1,1,2,2,1,1,1,7,7,7,7,7,7,7,7,7,7,7,28,28,28,4,4,2,1,1,1,3,3,3,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3"
5095,0,Mostly e haadu aadmele sanvi entry kodthare ansuthe naan complaint kodak station hodre neevili bar ge bandu kudithideera anno dialogue,Mostly e haadu aadmele sanvi entry kodthare ansuthe naan complaint kodak station hodre neevili bar ge bandu kudithideera anno dialogue,"1,1,8,8,8,8,8,1,1,1,8,8,4,4,4,2,4,4,1,1,1,4,4,2,4,4,1,1,1,1,1,3,3,3,3,3,1,1,1,1,2,2,1,1,1,1,8,8,8,8,8,8,8,8,8,1,1,2,1,1,1,1,3,3,1,1,1,6,6,6,6,6,2,2,1,1,1,1,1,1,1,1,1,4,2,4,4,8,8,8,4,2,4,4,2,2,2,2,2,1,1,1,3,3,1,1,3,3,0,0,0,0,20,20,20,20,20,20,20,20,1,1,1,2,1,1,1,4,4,4,1,1,1,1"
5096,0,ಹಿಂದಿ ಹಾಡು ಯಾವಾಗ..??,ಹಿಂದಿ ಹಾಡು ಯಾವಾಗ,"1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1"
5097,0,3.39 ರೀಷಭ್ ಶೆಟ್ಟಿ,ರೀಷಭ್ ಶೆಟ್ಟಿ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5098,0,ವಾವ್ ನೈಸ್ ಸಾಂಗ್,ವಾವ್ ನೈಸ್ ಸಾಂಗ್,"1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5099,0,ಸೂಪರ್ ........ bigg ಫ್ಯಾನ್ of  ರಕ್ಷಿತ್ shetty,ಸೂಪರ್ bigg ಫ್ಯಾನ್ of ರಕ್ಷಿತ್ shetty,"1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,10,10,10,20,20"
5100,0,ಎಕ್ಸ್‌ಪಾ ಟೇಶನ್ ದಬಲ್ ಹೈತು,ಎಕ್ಸ್ಪಾ ಟೇಶನ್ ದಬಲ್ ಹೈತು,"1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2"
5101,0,ಈ ಹಾಡು ನೋಡ್ತಾ ಇದ್ರೆ ಶಂಕ್ರಣ್ಣ ನೆನಪಾಗ್ತರೆ,ಈ ಹಾಡು ನೋಡ್ತಾ ಇದ್ರೆ ಶಂಕ್ರಣ್ಣ ನೆನಪಾಗ್ತರೆ,"1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5102,0,ಜೈ ಡಿ ಬಾಸ್,ಜೈ ಡಿ ಬಾಸ್,"1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1"
5103,0,ಹೆಮ್ಮೆಯ ಕನ್ನಡಿಗ,ಹೆಮ್ಮೆಯ ಕನ್ನಡಿಗ,"1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1"
5104,0,Asn film nodoru like maadi,Asn film nodoru like maadi,"24,24,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,4,4,12,24,24,24,24"
5105,0,Super lyrics guru no,Super lyrics guru no,"6,3,6,6,6,1,1,3,3,3,3,3,3,3,3,3,3,3,6,6"
5106,0,Step was awesome,Step was awesome,"1,1,1,1,1,3,3,3,12,12,4,4,2,1,2,1"
5107,0,idu charitre srustisuv  avatar -----------,idu charitre srustisuv avatar,"12,12,4,4,2,2,2,2,4,4,2,4,4,2,2,6,3,3,3,3,3,1,1,1,1,1,1,12,12"
5108,0,ನನ್ನ ಗೆಲ್ಲೋದು ಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸnOsm line,ನನ್ನ ಗೆಲ್ಲೋದು ಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸnOsm line,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1"
5109,0,ಇದು ಪಕ್ಕಾ ಶಂಕರ್ ನಾಗ್ ಸ್ಟೇಲ್ ...... ಟ್ರೈಲರ್ ಅಷ್ಟೇ ಸಾಂಗ್ ಅಷ್ಟೇ .........  ಸರಿ ಏನೇ ಇರಲಿ ಓಳ್ಳೇದಾಗಲಿ.... ನಮ್ಮ ಭಾಷೆ ನಮ್ಮ ಹಿರಿಮೆ,ಇದು ಪಕ್ಕಾ ಶಂಕರ್ ನಾಗ್ ಸ್ಟೇಲ್ ಟ್ರೈಲರ್ ಅಷ್ಟೇ ಸಾಂಗ್ ಅಷ್ಟೇ ಸರಿ ಏನೇ ಇರಲಿ ಓಳ್ಳೇದಾಗಲಿ ನಮ್ಮ ಭಾಷೆ ನಮ್ಮ ಹಿರಿಮೆ,"1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1"
5110,0,Nam janane istu ond olle fresh song ge support madalla Bari same old tamte song iddiddre 10 million s madiroru,Nam janane istu ond olle fresh song ge support madalla Bari same old tamte song iddiddre million s madiroru,"1,1,1,2,2,2,1,2,1,1,1,9,9,9,3,3,1,1,1,1,1,1,1,8,8,8,8,8,2,1,2,2,6,3,3,3,1,1,1,2,4,4,4,8,8,8,4,4,4,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,8,8,4,4,4,1,1,1,1,1,1,2,6,6,3,6,6,2,1,2,1"
5111,0,ravikumara k g howdhu,ravikumara k g howdhu,"16,16,8,4,8,2,8,8,8,8,8,2,2,1,1,1,1,1,1,1,16"
5112,1,Below average songs,Below average songs,"8,8,8,24,6,6,6,3,3,3,3,1,1,1,2,2,4,4,2"
5113,0,ಭಾರತ ಚಲನಚಿತ್ರ ದಲ್ಲಿ ಹೊಸ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಲು ರೆಡಿ,ಭಾರತ ಚಲನಚಿತ್ರ ದಲ್ಲಿ ಹೊಸ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಲು ರೆಡಿ,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1"
5114,0,Kichha Fan's kade enda chithra sathadina nadiyali yendu haraisuttene,Kichha Fans kade enda chithra sathadina nadiyali yendu haraisuttene,"1,1,1,1,1,2,1,1,1,1,4,4,2,2,2,1,1,1,1,1,1,1,2,8,8,8,8,8,8,8,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,9,9,9,9,1"
5115,0,Pistol look like flare gun...nnJai pubg..,Pistol look like flare gun nnJai pubg,"4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,6,2,1,1,1,1,1,1,3,3,1,1,8,8,4"
5116,0,I ammaddixctedrepeatrinserepeat guru,I ammaddixctedrepeatrinserepeat guru,"1,1,1,1,1,1,1,1,4,4,2,1,1,1,7,7,7,7,7,7,14,14,14,14,14,14,14,14,1,1,1,1,2,2,2,1"
5117,1,Nonsense's who all r dislike dis video....,Nonsenses who all r dislike dis video,"1,1,7,7,14,14,14,14,14,0,3,3,1,1,1,1,1,1,1,1,1,4,2,4,4,2,1,1,1,5,5,5,1,1,1,1,1"
